income,C50_PV,C50_prob1,rf_PV,rf_prob1
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.109654230217064,<=50K,0.042
<=50K,>50K,0.532826714195455,<=50K,0.44
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.996
>50K,<=50K,0.390631397342524,<=50K,0.358
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.946
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.109654230217064,<=50K,0.032
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.109654230217064,<=50K,0.302
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.008
<=50K,<=50K,0.0515902504944718,<=50K,0.022
>50K,>50K,0.705533577111178,>50K,0.996
>50K,<=50K,0.183296057386182,>50K,0.544
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.390631397342524,<=50K,0.116
<=50K,<=50K,0.223917476691331,<=50K,0
<=50K,<=50K,0.109654230217064,<=50K,0.166
<=50K,<=50K,0.0515902504944718,<=50K,0.066
<=50K,<=50K,0.223917476691331,<=50K,0
<=50K,>50K,0.532826714195455,>50K,0.752
<=50K,<=50K,0.0515902504944718,<=50K,0.024
<=50K,<=50K,0.0515902504944718,<=50K,0.018
>50K,>50K,0.705533577111178,>50K,0.99
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.034
<=50K,<=50K,0.0515902504944718,<=50K,0.138
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.98591203818769,>50K,0.972
<=50K,<=50K,0.0515902504944718,<=50K,0.024
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.282552450465376,<=50K,0.146
<=50K,<=50K,0.41931841562468,<=50K,0.054
<=50K,<=50K,0.223917476691331,<=50K,0.16
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.008
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.01
<=50K,<=50K,0.109654230217064,<=50K,0.034
>50K,>50K,0.705533577111178,>50K,0.978
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.038
<=50K,>50K,0.705533577111178,>50K,0.996
<=50K,<=50K,0.223917476691331,<=50K,0.012
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.008
<=50K,<=50K,0.223917476691331,<=50K,0.246
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,>50K,0.595706978359167,<=50K,0.2
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.109654230217064,<=50K,0.046
<=50K,>50K,0.705533577111178,>50K,0.85
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.892
<=50K,<=50K,0.0515902504944718,<=50K,0.008
>50K,<=50K,0.419935791952983,>50K,0.782
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.042
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0.002
>50K,>50K,0.532826714195455,>50K,0.688
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0.042
<=50K,<=50K,0.390631397342524,>50K,0.528
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.390631397342524,<=50K,0.092
<=50K,<=50K,0.223917476691331,<=50K,0.016
<=50K,<=50K,0.0515902504944718,<=50K,0.096
<=50K,>50K,0.705533577111178,<=50K,0.252
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.98591203818769,>50K,0.992
<=50K,<=50K,0.0515902504944718,<=50K,0.028
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.390631397342524,<=50K,0.31
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.390631397342524,<=50K,0.104
<=50K,>50K,0.705533577111178,<=50K,0.492
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.98591203818769,>50K,1
>50K,>50K,0.705533577111178,>50K,0.992
<=50K,<=50K,0.223917476691331,<=50K,0.054
<=50K,<=50K,0.0515902504944718,<=50K,0.006
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0
>50K,>50K,0.98591203818769,>50K,1
<=50K,<=50K,0.0515902504944718,<=50K,0.006
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.282552450465376,<=50K,0.1
<=50K,<=50K,0.223917476691331,<=50K,0.13
<=50K,<=50K,0.0515902504944718,<=50K,0.05
<=50K,>50K,0.705533577111178,<=50K,0.306
<=50K,>50K,0.532826714195455,<=50K,0.108
<=50K,<=50K,0.390631397342524,<=50K,0.18
<=50K,<=50K,0.390631397342524,<=50K,0.19
<=50K,<=50K,0.0515902504944718,<=50K,0.016
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.992
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.390631397342524,<=50K,0.054
<=50K,<=50K,0.0515902504944718,<=50K,0.012
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.109654230217064,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,>50K,0.705533577111178,<=50K,0.356
<=50K,<=50K,0.223917476691331,<=50K,0.008
>50K,>50K,0.98591203818769,>50K,0.992
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.056
>50K,>50K,0.98591203818769,>50K,0.996
>50K,>50K,0.595706978359167,>50K,0.818
>50K,<=50K,0.41931841562468,>50K,0.908
<=50K,<=50K,0.109654230217064,<=50K,0.008
>50K,>50K,0.705533577111178,>50K,0.822
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,>50K,0.705533577111178,>50K,0.908
>50K,>50K,0.705533577111178,>50K,0.984
>50K,>50K,0.595706978359167,>50K,0.728
>50K,>50K,0.705533577111178,>50K,0.73
>50K,>50K,0.595706978359167,<=50K,0.416
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.038
>50K,>50K,0.595706978359167,>50K,0.862
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,>50K,0.705533577111178,>50K,0.53
<=50K,<=50K,0.223917476691331,<=50K,0.03
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.109654230217064,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.008
>50K,>50K,0.595706978359167,>50K,0.756
<=50K,<=50K,0.0515902504944718,<=50K,0.018
<=50K,<=50K,0.223917476691331,<=50K,0.016
<=50K,<=50K,0.0515902504944718,<=50K,0.044
<=50K,<=50K,0.109654230217064,<=50K,0.022
<=50K,<=50K,0.0515902504944718,<=50K,0.012
<=50K,<=50K,0.109654230217064,<=50K,0.056
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.390631397342524,<=50K,0.086
<=50K,>50K,0.705533577111178,>50K,0.734
<=50K,<=50K,0.390631397342524,<=50K,0.274
>50K,<=50K,0.419935791952983,<=50K,0.062
>50K,>50K,0.705533577111178,>50K,0.944
>50K,>50K,0.705533577111178,>50K,0.88
<=50K,<=50K,0.223917476691331,<=50K,0.058
<=50K,<=50K,0.0515902504944718,<=50K,0.11
<=50K,>50K,0.705533577111178,<=50K,0.362
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.109654230217064,<=50K,0.094
>50K,<=50K,0.390631397342524,>50K,0.526
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.390631397342524,<=50K,0.112
>50K,>50K,0.705533577111178,>50K,0.992
>50K,>50K,0.705533577111178,>50K,0.998
<=50K,<=50K,0.0515902504944718,<=50K,0.062
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.038
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,>50K,0.705533577111178,>50K,0.832
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.942
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.906
>50K,>50K,0.532826714195455,>50K,0.844
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.595706978359167,>50K,0.644
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.106
<=50K,<=50K,0.0515902504944718,<=50K,0.226
>50K,<=50K,0.223917476691331,>50K,0.75
<=50K,<=50K,0.0515902504944718,<=50K,0.09
>50K,>50K,0.705533577111178,>50K,0.998
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.98591203818769,>50K,0.998
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.17
>50K,<=50K,0.0515902504944718,>50K,0.692
<=50K,<=50K,0.223917476691331,<=50K,0.098
>50K,>50K,0.705533577111178,>50K,0.798
<=50K,<=50K,0.0515902504944718,<=50K,0.006
>50K,>50K,0.705533577111178,>50K,0.876
<=50K,<=50K,0.183296057386182,<=50K,0.112
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.223917476691331,>50K,0.758
<=50K,<=50K,0.0515902504944718,<=50K,0.018
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.01
<=50K,<=50K,0.183296057386182,<=50K,0
<=50K,<=50K,0.183296057386182,<=50K,0.18
<=50K,<=50K,0.223917476691331,<=50K,0.02
<=50K,<=50K,0.223917476691331,<=50K,0
>50K,<=50K,0.390631397342524,<=50K,0.022
<=50K,<=50K,0.0515902504944718,<=50K,0.178
<=50K,<=50K,0.223917476691331,<=50K,0.038
<=50K,<=50K,0.0515902504944718,<=50K,0.04
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.223917476691331,<=50K,0.368
<=50K,<=50K,0.390631397342524,<=50K,0.028
>50K,>50K,0.705533577111178,>50K,0.978
<=50K,<=50K,0.183296057386182,<=50K,0.028
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.595706978359167,>50K,0.798
>50K,>50K,0.595706978359167,>50K,0.868
<=50K,<=50K,0.0515902504944718,<=50K,0.006
<=50K,<=50K,0.109654230217064,<=50K,0.056
<=50K,<=50K,0.0515902504944718,<=50K,0.028
<=50K,<=50K,0.109654230217064,<=50K,0.014
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,>50K,0.705533577111178,>50K,0.982
<=50K,<=50K,0.183296057386182,<=50K,0.046
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.532826714195455,>50K,0.886
<=50K,<=50K,0.223917476691331,<=50K,0.016
>50K,>50K,0.705533577111178,>50K,0.996
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.09
>50K,>50K,0.98591203818769,>50K,0.982
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.98591203818769,>50K,1
<=50K,<=50K,0.0515902504944718,<=50K,0.024
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.966
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.14
<=50K,<=50K,0.0515902504944718,<=50K,0.036
<=50K,<=50K,0.0515902504944718,<=50K,0.006
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.390631397342524,<=50K,0.452
>50K,<=50K,0.183296057386182,>50K,0.58
>50K,>50K,0.705533577111178,>50K,0.842
>50K,>50K,0.595706978359167,>50K,0.858
<=50K,<=50K,0.223917476691331,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.906
<=50K,<=50K,0.390631397342524,<=50K,0.032
<=50K,<=50K,0.0515902504944718,<=50K,0.076
>50K,<=50K,0.390631397342524,<=50K,0.362
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.98591203818769,>50K,0.984
<=50K,<=50K,0.390631397342524,>50K,0.902
>50K,>50K,0.705533577111178,>50K,0.886
<=50K,<=50K,0.223917476691331,<=50K,0.16
>50K,>50K,0.705533577111178,>50K,0.964
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,>50K,0.532826714195455,<=50K,0.04
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.958
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.183296057386182,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0.02
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.109654230217064,<=50K,0.004
>50K,>50K,0.705533577111178,>50K,0.83
<=50K,<=50K,0.109654230217064,<=50K,0.006
<=50K,<=50K,0.390631397342524,<=50K,0.256
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0.006
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.282552450465376,<=50K,0.016
<=50K,<=50K,0.109654230217064,<=50K,0.018
<=50K,<=50K,0.390631397342524,<=50K,0.04
<=50K,<=50K,0.223917476691331,<=50K,0
<=50K,<=50K,0.109654230217064,<=50K,0.026
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,>50K,0.705533577111178,<=50K,0.456
<=50K,<=50K,0.223917476691331,<=50K,0.17
<=50K,<=50K,0.0515902504944718,<=50K,0.006
>50K,>50K,0.705533577111178,>50K,0.998
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.223917476691331,<=50K,0.174
>50K,>50K,0.98591203818769,>50K,0.974
<=50K,>50K,0.595706978359167,<=50K,0.22
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0.008
>50K,>50K,0.705533577111178,>50K,0.974
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.223917476691331,>50K,0.946
<=50K,<=50K,0.0515902504944718,<=50K,0.012
<=50K,<=50K,0.223917476691331,<=50K,0.042
<=50K,<=50K,0.223917476691331,<=50K,0.016
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.282552450465376,<=50K,0.144
<=50K,<=50K,0.390631397342524,<=50K,0.04
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.419935791952983,<=50K,0.268
<=50K,<=50K,0.0515902504944718,<=50K,0.01
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.390631397342524,<=50K,0.014
>50K,<=50K,0.223917476691331,>50K,0.546
<=50K,<=50K,0.0515902504944718,<=50K,0.008
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.998
>50K,>50K,0.532826714195455,>50K,0.662
<=50K,<=50K,0.390631397342524,<=50K,0.248
>50K,>50K,0.98591203818769,>50K,1
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,>50K,0.705533577111178,<=50K,0.388
<=50K,<=50K,0.390631397342524,<=50K,0.074
<=50K,<=50K,0.223917476691331,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,>50K,0.705533577111178,>50K,0.544
<=50K,<=50K,0.0515902504944718,<=50K,0.064
<=50K,<=50K,0.183296057386182,<=50K,0.002
<=50K,>50K,0.705533577111178,<=50K,0.438
<=50K,<=50K,0.282552450465376,<=50K,0.172
<=50K,<=50K,0.0515902504944718,<=50K,0.026
>50K,>50K,0.705533577111178,>50K,0.882
>50K,>50K,0.98591203818769,>50K,1
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,>50K,0.705533577111178,<=50K,0.248
<=50K,<=50K,0.109654230217064,<=50K,0.004
>50K,<=50K,0.0515902504944718,<=50K,0.492
>50K,>50K,0.98591203818769,>50K,0.932
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.109654230217064,<=50K,0.014
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,>50K,0.705533577111178,<=50K,0.26
>50K,>50K,0.595706978359167,>50K,0.788
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.0515902504944718,<=50K,0.254
>50K,>50K,0.98591203818769,>50K,0.994
>50K,>50K,0.98591203818769,>50K,0.982
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,>50K,0.705533577111178,>50K,0.678
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.390631397342524,<=50K,0.45
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.91
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.390631397342524,<=50K,0.418
>50K,<=50K,0.109654230217064,<=50K,0.134
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.223917476691331,<=50K,0.038
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.0515902504944718,<=50K,0.294
<=50K,<=50K,0.390631397342524,>50K,0.606
<=50K,<=50K,0.41931841562468,<=50K,0.29
<=50K,<=50K,0.0515902504944718,<=50K,0.006
>50K,>50K,0.532826714195455,<=50K,0.16
>50K,>50K,0.705533577111178,>50K,0.994
<=50K,<=50K,0.0515902504944718,<=50K,0.058
<=50K,>50K,0.595706978359167,>50K,0.71
<=50K,<=50K,0.390631397342524,<=50K,0.144
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.390631397342524,<=50K,0.332
<=50K,<=50K,0.419935791952983,<=50K,0.148
>50K,>50K,0.98591203818769,>50K,1
>50K,<=50K,0.390631397342524,>50K,0.618
>50K,>50K,0.532826714195455,>50K,0.874
>50K,<=50K,0.0515902504944718,>50K,0.834
<=50K,<=50K,0.109654230217064,<=50K,0
<=50K,<=50K,0.390631397342524,<=50K,0.138
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.1
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.004
>50K,<=50K,0.390631397342524,<=50K,0.022
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.994
<=50K,<=50K,0.0515902504944718,<=50K,0.018
<=50K,<=50K,0.109654230217064,<=50K,0.012
<=50K,<=50K,0.282552450465376,<=50K,0.128
>50K,<=50K,0.390631397342524,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.390631397342524,<=50K,0.022
>50K,<=50K,0.109654230217064,<=50K,0.038
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.282552450465376,<=50K,0.178
<=50K,<=50K,0.0515902504944718,<=50K,0.02
<=50K,<=50K,0.390631397342524,<=50K,0.032
>50K,>50K,0.98591203818769,>50K,0.988
>50K,>50K,0.98591203818769,>50K,0.988
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.112
<=50K,<=50K,0.109654230217064,<=50K,0
<=50K,>50K,0.705533577111178,>50K,0.798
>50K,<=50K,0.109654230217064,>50K,0.536
>50K,>50K,0.705533577111178,>50K,0.868
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.112
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.109654230217064,<=50K,0.192
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.726
<=50K,<=50K,0.390631397342524,<=50K,0.406
<=50K,<=50K,0.0515902504944718,<=50K,0.026
<=50K,<=50K,0.0515902504944718,<=50K,0.016
<=50K,<=50K,0.41931841562468,<=50K,0.076
<=50K,<=50K,0.0515902504944718,<=50K,0.006
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.109654230217064,<=50K,0.034
>50K,>50K,0.595706978359167,>50K,0.706
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.814
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.992
<=50K,<=50K,0.0515902504944718,<=50K,0.06
<=50K,<=50K,0.0515902504944718,<=50K,0.008
<=50K,<=50K,0.0515902504944718,<=50K,0.002
>50K,>50K,0.98591203818769,>50K,0.996
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.262
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.223917476691331,<=50K,0.17
<=50K,<=50K,0.0515902504944718,<=50K,0.12
<=50K,<=50K,0.282552450465376,<=50K,0.084
<=50K,<=50K,0.223917476691331,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0.05
<=50K,<=50K,0.109654230217064,<=50K,0.034
<=50K,<=50K,0.0515902504944718,<=50K,0.108
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.98591203818769,>50K,0.992
<=50K,>50K,0.595706978359167,<=50K,0.17
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.004
<=50K,<=50K,0.223917476691331,<=50K,0.09
>50K,<=50K,0.0515902504944718,>50K,0.708
<=50K,<=50K,0.223917476691331,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.106
<=50K,<=50K,0.0515902504944718,<=50K,0.15
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.109654230217064,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.962
>50K,>50K,0.705533577111178,>50K,0.898
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.223917476691331,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.014
>50K,<=50K,0.0515902504944718,<=50K,0.288
>50K,<=50K,0.0515902504944718,>50K,0.826
<=50K,<=50K,0.0515902504944718,<=50K,0.038
<=50K,<=50K,0.282552450465376,<=50K,0.116
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.216
<=50K,>50K,0.705533577111178,>50K,0.54
<=50K,<=50K,0.0515902504944718,<=50K,0.004
>50K,>50K,0.705533577111178,>50K,0.98
<=50K,>50K,0.705533577111178,<=50K,0.266
>50K,>50K,0.705533577111178,>50K,0.996
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.109654230217064,<=50K,0.136
<=50K,<=50K,0.390631397342524,<=50K,0.092
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.98591203818769,>50K,1
<=50K,<=50K,0.282552450465376,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.004
>50K,>50K,0.705533577111178,>50K,0.964
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.223917476691331,>50K,0.552
<=50K,<=50K,0.0515902504944718,<=50K,0.006
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.012
<=50K,<=50K,0.390631397342524,<=50K,0.022
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.419935791952983,<=50K,0.26
<=50K,<=50K,0.0515902504944718,<=50K,0.048
<=50K,<=50K,0.0515902504944718,<=50K,0.004
>50K,<=50K,0.0515902504944718,>50K,0.768
>50K,<=50K,0.223917476691331,>50K,0.776
<=50K,<=50K,0.0515902504944718,<=50K,0.012
>50K,<=50K,0.282552450465376,<=50K,0.092
<=50K,<=50K,0.0515902504944718,<=50K,0
